,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_estimator__learning_rate,param_estimator__max_depth,param_estimator__max_features,param_estimator__min_samples_leaf,param_estimator__min_samples_split,param_estimator__n_estimators,param_estimator__subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,split10_test_score,split11_test_score,split12_test_score,split13_test_score,split14_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,split8_train_score,split9_train_score,split10_train_score,split11_train_score,split12_train_score,split13_train_score,split14_train_score,mean_train_score,std_train_score
152,5.924346701304118,0.3660323562156112,0.008861478169759114,0.006796413838663727,0.8,10,5,2,10,20,1.0,"{'estimator__learning_rate': 0.8, 'estimator__max_depth': 10, 'estimator__max_features': 5, 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 20, 'estimator__subsample': 1.0}",-68.5635258923796,-62.69194739976492,-137.71470868548795,-190.24134847479513,-79.53166488461602,-87.88350305983357,-86.56914505564905,-83.05168334897917,-29.012726187501745,-49.985647465449816,-73.3504535889809,-48.16405409090568,-65.73942948591692,-62.68756669338427,-76.81304503328596,-73.44701748299879,31.98018788138859,212,-27.121465908255054,-28.43425645999862,-25.596397114497172,-26.012021926584527,-27.350637261151565,-26.5463179266902,-28.295098147392554,-28.04835307226886,-29.626559078320604,-27.57334646118735,-26.927551993613815,-30.55784591737563,-27.36003601292915,-28.03471848836719,-27.466734761561373,-27.66342270201291,1.2337034764976667
195,10.055350891749065,0.5869742983712164,0.010526816050211588,0.00409417660036926,0.8,30,5,10,10,20,0.5,"{'estimator__learning_rate': 0.8, 'estimator__max_depth': 30, 'estimator__max_features': 5, 'estimator__min_samples_leaf': 10, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 20, 'estimator__subsample': 0.5}",-93.85746165810049,-86.80897132093739,-146.63198962017648,-214.64076483922253,-77.78068019883469,-117.31959497776366,-104.83999749378765,-120.8080516744008,-62.908614633591014,-74.9856938804102,-96.83665109837776,-76.28932599434677,-92.07281574244249,-99.1201531339203,-97.99086496514711,-98.63059948341613,29.234999691175865,298,-26.970479340450517,-27.797404996950632,-25.96518300205933,-26.062035502827467,-27.61531047776925,-27.477364756532616,-27.995981555762,-27.785536911131608,-29.552444670944944,-29.179335349638148,-27.450446465874734,-28.835095570337764,-27.821400724693184,-27.796857490003184,-27.137114308540994,-27.69613274156776,0.9555907415228609
260,6.55968828201294,1.0756242394001383,0.00792853037516276,0.0036579015349380898,1.0,10,5,2,10,20,1.0,"{'estimator__learning_rate': 1.0, 'estimator__max_depth': 10, 'estimator__max_features': 5, 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 20, 'estimator__subsample': 1.0}",-72.42522720427444,-69.31598473296894,-149.0882789599353,-214.03386363785376,-90.87561426763861,-99.16805156744275,-93.66698754000583,-90.36833554049106,-32.71116509943418,-54.40325061247181,-78.91597755767481,-53.69493033275702,-82.4616226492749,-73.33217555046028,-87.47369963390841,-82.33130885563554,35.35414776456865,259,-29.583660142938413,-28.090438060826862,-25.778350954344,-26.241744166622095,-28.481404751845638,-26.02470310586931,-28.653129448746462,-28.549251166221968,-30.787637508034862,-28.319973627637353,-29.8998340969864,-30.611227224866695,-26.388634342751494,-26.239209161232964,-28.20449636720814,-28.123579608408843,1.6169097412059572
317,5.283875481287638,0.676487552899051,0.004796727498372396,0.0016401204056047882,1.0,30,10,10,10,5,1.0,"{'estimator__learning_rate': 1.0, 'estimator__max_depth': 30, 'estimator__max_features': 10, 'estimator__min_samples_leaf': 10, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 5, 'estimator__subsample': 1.0}",-71.49809725713574,-68.56618875219692,-125.36642377656162,-188.99905891247892,-68.36171777071031,-87.38223883096376,-78.39191649648515,-87.48372523437361,-38.90679745218288,-52.62003532492702,-71.41958288759615,-51.77544458080943,-67.07576472966397,-67.09496916310829,-77.58177734897664,-74.21350022194946,28.46362760556947,219,-29.087917987625225,-26.959882254656645,-26.25216202506808,-26.44662431054986,-28.94712079867096,-26.558564988211675,-26.355065823092133,-29.139592201489698,-30.14810926333472,-28.780818362418234,-29.001306764246454,-29.83906066450023,-28.659059108078885,-28.586736498111627,-29.233114967813027,-28.266342401191164,1.3052842025085467
167,4.207672007878622,0.3124465754209769,0.004330571492513021,0.001074480889788456,0.8,10,10,2,10,10,1.0,"{'estimator__learning_rate': 0.8, 'estimator__max_depth': 10, 'estimator__max_features': 10, 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 10, 'estimator__subsample': 1.0}",-66.89887560256217,-61.79675215257002,-129.92015496235712,-183.57847588502918,-74.85622574816266,-85.45958850963987,-78.62801088761621,-71.382425425892,-30.32448516171926,-46.655378543053374,-61.23768655325777,-45.97814515078388,-63.03040887920862,-57.84107597337301,-70.74050015650019,-69.44923439018946,30.329421157044017,176,-27.814178422596285,-28.677887206420348,-26.407641087550036,-26.635335966600547,-28.320013870868728,-26.726653712938976,-28.528621177306206,-28.560558595933287,-30.312839605883035,-29.69167278957618,-28.324856071886792,-28.88518847871225,-28.735802393742567,-27.998743396106697,-28.86767350704804,-28.29917775221133,1.0411912924252502
71,5.679763746261597,0.371233586618871,0.005063549677530924,0.0014352042802102348,0.5,10,10,10,10,20,1.0,"{'estimator__learning_rate': 0.5, 'estimator__max_depth': 10, 'estimator__max_features': 10, 'estimator__min_samples_leaf': 10, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 20, 'estimator__subsample': 1.0}",-56.652701805190944,-51.984911245622094,-112.56536925996679,-162.1738015610696,-54.232324945189575,-71.79895968883089,-59.505837461106424,-69.395865554318,-23.99124894101582,-35.39314573754901,-54.503213803107975,-37.163727720025165,-53.2651890137549,-54.37934369643667,-61.13416602717973,-58.51313554335625,27.245284160545392,30,-28.48152320832013,-28.862008333458505,-27.16662468393357,-26.609400730099253,-29.274461907532746,-27.10407005852818,-28.491288332934538,-28.564838367145068,-30.33203461396848,-29.432061102664854,-28.45277572362955,-30.41738955345964,-29.63173833860325,-28.061475557371136,-27.916800796366488,-28.586566087201028,1.084462731000121
58,5.020303948720296,0.44660866455867576,0.00832837422688802,0.008770835508485283,0.5,10,10,2,10,10,0.8,"{'estimator__learning_rate': 0.5, 'estimator__max_depth': 10, 'estimator__max_features': 10, 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 10, 'estimator__subsample': 0.8}",-63.89796265646172,-49.635077360400786,-127.53801093248198,-171.32687195440485,-71.22342275471519,-75.51886240517959,-77.71177026013267,-70.7277862790855,-25.309910070079443,-39.371195233846734,-57.34934279071215,-42.72948635938472,-55.0333229458843,-55.105357969781984,-66.24440183249297,-64.07034035402769,29.740595580924868,116,-28.090341230747573,-29.1122943020668,-27.633119568744547,-26.83023838464402,-28.791127341572093,-26.5191564266673,-29.0053845344256,-28.569620616441824,-31.15201805864923,-29.43300882392732,-28.79904049939803,-30.165243693852528,-28.959054368637958,-29.451911905234226,-28.206650511194244,-28.714547351080217,1.143960860497095
151,5.943976481755574,0.526762968273516,0.009060939153035482,0.006753266632608484,0.8,10,5,2,10,20,0.8,"{'estimator__learning_rate': 0.8, 'estimator__max_depth': 10, 'estimator__max_features': 5, 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 20, 'estimator__subsample': 0.8}",-89.53044520376629,-68.50043364603796,-142.14302895075843,-194.30930756428018,-78.72652231292587,-89.23681842019667,-88.79303592754863,-85.93991583754601,-32.50603295720891,-51.79471696379827,-62.043111611312156,-52.16230436899484,-67.5067190491327,-62.932303785187436,-77.1411156809133,-76.57821405465073,32.427802074088234,232,-28.451247168409402,-28.974846449133544,-27.30996083329697,-26.948807837400672,-29.887779151799457,-26.88530279988076,-29.861849360457875,-28.697984979858198,-28.965231523129525,-30.494006837577416,-29.888463840225956,-29.017223767983484,-28.73336714046618,-29.75786493370694,-27.589334238871242,-28.76421805747984,1.1040513515057941
277,7.6025121212005615,0.8007468220344984,0.006529108683268229,0.0022157320276588195,1.0,10,10,2,10,20,0.8,"{'estimator__learning_rate': 1.0, 'estimator__max_depth': 10, 'estimator__max_features': 10, 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 20, 'estimator__subsample': 0.8}",-80.98046865171257,-75.09071871700412,-152.97818849730584,-207.0948772007038,-83.60320825109564,-102.21081274848187,-97.63177565646875,-95.63707251082762,-36.1428249399567,-58.16735755714933,-79.19118665440135,-58.96623734678585,-74.67614371787793,-68.63415272014973,-94.6786460507904,-84.62292165271603,34.343927451971446,266,-28.267839958056708,-30.239921735811215,-27.04741740263149,-27.097906415003138,-28.647478214976463,-27.900332247870114,-29.207332850156398,-28.332862910818143,-30.963433277962064,-29.940232773153202,-29.18344482800152,-29.574467285036512,-27.321247765324603,-30.32165093441256,-30.120368760235515,-28.94439582396331,1.2166126265494897
191,5.240701786677042,0.41337681552101074,0.006795628865559896,0.0031854005301240706,0.8,30,5,10,10,5,1.0,"{'estimator__learning_rate': 0.8, 'estimator__max_depth': 30, 'estimator__max_features': 5, 'estimator__min_samples_leaf': 10, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 5, 'estimator__subsample': 1.0}",-61.873510200301936,-62.28082471078771,-122.89169804776407,-179.07849382594466,-70.53289072335224,-84.38463971121686,-74.72406508810927,-81.06870134144688,-34.07874495880576,-49.698161787174556,-68.62475673524943,-47.38078681979105,-66.89580456484332,-62.82850868460755,-75.98789290633063,-70.47074246051264,28.06786735441824,185,-29.31419666690068,-29.10266773459266,-27.022628246824627,-26.195373673128273,-30.062222684060384,-26.769498574031083,-29.904366019683692,-28.387672010721246,-30.002465305789155,-30.884905881608546,-29.916249774083504,-30.28057544087678,-28.98114277941221,-30.19040696000734,-28.395623178399763,-29.02733299534133,1.3660197279430333
179,6.928035608927408,0.7188307376911088,0.009060923258463542,0.007973908710791785,0.8,10,10,10,10,20,1.0,"{'estimator__learning_rate': 0.8, 'estimator__max_depth': 10, 'estimator__max_features': 10, 'estimator__min_samples_leaf': 10, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 20, 'estimator__subsample': 1.0}",-59.068212776535326,-60.715778394588746,-114.70828183818014,-169.66975834759032,-61.00799190628682,-75.86662022188855,-69.90812386936668,-75.02850102602743,-27.748561726793604,-42.90221347685461,-59.937096723497305,-42.02677823940466,-57.55947702928388,-56.49010671763879,-68.37121300120924,-63.65486836081746,27.264517751951963,110,-29.407588846319207,-29.394193911443505,-28.15666260234745,-28.477021124086896,-28.772119741798434,-28.312212737156262,-29.99487800497717,-29.737484968882562,-31.67792620434195,-30.28067461658635,-29.809469311617,-30.993559797283517,-28.545265988650762,-29.393312624165105,-30.13279089547862,-29.53901075834232,0.969279147440156
53,5.930143276850383,0.43953980310979984,0.008461491266886393,0.004482649063756888,0.5,10,5,10,10,20,1.0,"{'estimator__learning_rate': 0.5, 'estimator__max_depth': 10, 'estimator__max_features': 5, 'estimator__min_samples_leaf': 10, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 20, 'estimator__subsample': 1.0}",-57.29240906702729,-51.108690483902244,-118.23689851827999,-169.2744298150738,-55.95275350283273,-70.5798273132621,-61.78936260234161,-68.21681852528363,-24.327097873002955,-34.678162446675074,-57.23786584160657,-38.92619035303136,-55.65324254154821,-54.62117231361633,-63.14899108010191,-59.75493246561243,28.544318584482472,52,-29.93042433107022,-30.582039553024764,-27.719526491645183,-27.096810159502205,-30.450377844989305,-28.46045753909208,-29.619338248881718,-29.38643045417856,-30.615952440645163,-31.279460557591143,-29.8884918841875,-30.202092515146525,-31.04931592522173,-29.913751381305566,-30.463848003021525,-29.777221155300214,1.1464721920831518
70,7.001882314682007,0.5742398577118917,0.006862417856852213,0.0031577199484851266,0.5,10,10,10,10,20,0.8,"{'estimator__learning_rate': 0.5, 'estimator__max_depth': 10, 'estimator__max_features': 10, 'estimator__min_samples_leaf': 10, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 20, 'estimator__subsample': 0.8}",-57.49208899042245,-52.21984121314888,-113.1026447644258,-158.38938931122715,-58.8571365031451,-70.87648386323522,-64.20259167513473,-69.21062718865157,-24.197671684031416,-37.034284779919474,-55.19121359531805,-39.26271169117378,-52.15969853170784,-52.94676733262122,-60.552438021096826,-58.95056168686441,26.541603613795463,34,-28.91387679584223,-30.854305575240186,-28.023985768538484,-28.138823915946762,-30.399829891885645,-28.25183136757163,-29.692271411400906,-29.885147694792987,-31.596632221618222,-31.09651667833259,-29.84046159967381,-31.496050286310854,-30.66691818355189,-29.520836398827566,-29.519825753353246,-29.85982090285913,1.1321763764527877
201,7.024506489435832,0.8658421495496478,0.0064626375834147135,0.005159180339375069,0.8,30,10,2,10,10,0.5,"{'estimator__learning_rate': 0.8, 'estimator__max_depth': 30, 'estimator__max_features': 10, 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 10, 'estimator__subsample': 0.5}",-95.16460443249723,-106.86631717951693,-174.23996019742134,-227.0623473567911,-111.42284897179965,-130.36987410538353,-131.25335863375153,-128.665338580791,-66.51533522957575,-93.87906511571488,-115.19719019977792,-86.2987469441263,-99.97084942082182,-97.88551393825732,-108.25534687883797,-111.01459069427546,32.33872892657369,308,-29.022639056668464,-32.34934330303177,-27.880715529690548,-28.362965565549835,-31.484045863339077,-28.611488871280006,-29.493143401819026,-29.660108641774343,-31.22013767352475,-31.904585316256565,-30.524487355910832,-30.222634380592986,-28.927073992513463,-30.830019891202813,-30.298434721105377,-30.05278823761732,1.3032493640417913
40,3.093559217453003,0.20533729948977147,0.005596510569254557,0.0039436657092783356,0.5,10,5,2,10,10,0.8,"{'estimator__learning_rate': 0.5, 'estimator__max_depth': 10, 'estimator__max_features': 5, 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 10, 'estimator__subsample': 0.8}",-60.07705552388552,-55.85974315022819,-129.30188643397918,-173.85062872451425,-65.54539548288838,-75.68139994307327,-75.4179253078124,-71.72526588096437,-27.124523837967484,-39.754199045114675,-62.40803459332185,-41.566137532197466,-56.18884484895968,-59.478184251999096,-71.31321788381717,-65.04146284206146,29.932501949337166,128,-30.431077032318957,-31.057551723976815,-27.73256460832249,-28.64014124715566,-30.056264420191617,-28.543174415181404,-29.963777516975863,-30.162596987194092,-31.34636908155634,-31.83473711950985,-29.884122167329075,-31.496447775945807,-30.636457763428233,-29.37624745619062,-29.821653988186807,-30.065545553564238,1.1147867301022953
299,4.100804821650187,0.5090379986752189,0.006929143269856771,0.006023708251683782,1.0,30,5,10,10,5,1.0,"{'estimator__learning_rate': 1.0, 'estimator__max_depth': 30, 'estimator__max_features': 5, 'estimator__min_samples_leaf': 10, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 5, 'estimator__subsample': 1.0}",-73.14320306257181,-64.5521227401928,-136.89645888878985,-189.52958941805497,-76.21206133953606,-95.07620957059268,-78.19551236793528,-87.07478884675291,-41.067205832193125,-56.20581838578804,-77.90930829956602,-55.668018916288226,-73.37909411194055,-71.2513811996473,-81.17320847624383,-78.43271975797464,29.367890960151716,239,-28.35133043793193,-30.28901988183285,-27.62205211436582,-28.98316216268749,-31.984495661427854,-28.29065059006799,-29.891881901321728,-30.052487841318328,-31.691783884973255,-30.26640339673755,-31.43668495288452,-32.30714038932915,-30.88889497284817,-32.68536582253362,-29.01187858769199,-30.250215506530147,1.521478158457948
149,2.596132246653239,0.14484333516353642,0.0045972506205240885,0.002726338545832006,0.8,10,5,2,10,10,1.0,"{'estimator__learning_rate': 0.8, 'estimator__max_depth': 10, 'estimator__max_features': 5, 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 10, 'estimator__subsample': 1.0}",-66.61586958471534,-67.17821784991854,-136.07542173061216,-193.13117152539104,-83.84786408239881,-87.1407327374686,-70.93345026478747,-82.4151274947713,-26.688658898094026,-45.488767699473726,-63.20599402062246,-50.02557960959191,-67.4748937846884,-65.64711612450552,-76.24219811873849,-72.16251403256082,32.361953096196174,204,-30.842011353848857,-30.52349489026991,-28.500958632401524,-28.53471489031161,-30.013789212414945,-28.700536580359636,-31.800237377987333,-29.80025484301372,-31.751078359549535,-31.84348252669801,-30.01539232615129,-32.43219634795703,-29.83144859679313,-29.988467069961484,-30.32607191139507,-30.326942327940866,1.1904839070857238
178,7.028266064325968,0.347060427837561,0.009527381261189778,0.008360098868068176,0.8,10,10,10,10,20,0.8,"{'estimator__learning_rate': 0.8, 'estimator__max_depth': 10, 'estimator__max_features': 10, 'estimator__min_samples_leaf': 10, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 20, 'estimator__subsample': 0.8}",-66.138997417572,-54.77264677403973,-121.22090984242678,-180.46096683944228,-62.81119682345943,-80.62878124297163,-68.99983764509139,-73.81049095698978,-29.29092442660933,-46.10225794326444,-62.84114506406197,-45.56258577477497,-58.747002891723945,-62.665135259707974,-70.58202702983051,-66.93802159300598,28.790499771472618,151,-31.065759686003094,-29.904934740365007,-28.58953892835806,-28.29510219102257,-30.76380951182815,-27.861315302103627,-30.025323711592364,-31.721679167733452,-32.86719421583174,-32.579349617006656,-31.259389885463953,-30.738254001242858,-31.186893824959338,-29.181025144767318,-30.433377675556663,-30.431529840255656,1.4292671231874945
